rule;n;n_pos;n_neg;subset;acc;acc_std;rec;rec_std;prec;prec_std;fscore;fscore_std
First sentence of Javadoc is incomplete (period is missing) or not present.;7794;66;7728;0.4;0.9973184500898125;3.849114703619039e-05;0.9121212121212119;0.006060606060606055;0.799483937115516;0.0025491273217663687;0.852081242102219;0.0024383109716637373
Line contains a tab character.;7794;5546;2248;0.4;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;7794;3071;4723;0.4;0.9907364639466255;0.00042861927350501343;0.9875610550309345;0.0008211996231141772;0.9889136141883699;0.0004815011074163065;0.9882367152260778;0.0005466839307534864
<p> tag should be placed immediately before the first word, with no space after.;7794;11;7783;0.4;0.9992558378239671;0.00013818744693697808;0.909090909090909;1.1102230246251565e-16;0.6791989872872226;0.04862007500290929;0.7765282865282865;0.032011683195539695
<p> tag should be preceded with an empty line.;7794;10;7784;0.4;0.9991403643828587;0.00011547344110855018;0.8800000000000001;0.039999999999999994;0.6170192307692307;0.03686954692179677;0.7247235228539577;0.032558957407568354
'}' should be on the same line as the next part of a multi-block statement;7794;5;7789;0.4;0.9989479086476779;0.00013818744693700283;0.44000000000000006;0.07999999999999999;0.2946031746031746;0.04857220665420977;0.34933066933066936;0.04461032147036349
Wrong lexicographical order for import;7794;8;7786;0.4;0.999448293559148;5.879619829300586e-05;0.75;0.0;0.725;0.03818813079129868;0.736764705882353;0.020217245713040448
Line is longer than 100 characters;7795;194;7601;0.4;0.9853880692751764;0.00041944278959003584;0.7092783505154638;0.012456748426386156;0.7053768874191111;0.009635853699583067;0.7072519798666019;0.008609333552128283
Missing a Javadoc comment.;7794;6;7788;0.4;0.9993713112650757;6.909372346848801e-05;0.5;0.0;0.6199999999999999;0.07141428428542851;0.5518181818181818;0.027589074373624577
Abbreviation in name must contain no more than '2' consecutive capital letters;7795;3;7792;0.4;0.9997819114817192;8.214399278299637e-05;0.6333333333333333;0.09999999999999999;0.7833333333333333;0.18333333333333335;0.6933333333333334;0.11623730516108463
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';7795;7;7788;0.4;0.9991404746632456;0.00017259299611385295;0.5714285714285714;0.0;0.5387301587301587;0.11194967015143173;0.5491575091575092;0.054178486537003495
At-clause should have a non-empty description.;7795;136;7659;0.4;0.9997049390635023;0.00010019563407191243;0.9904411764705883;0.0033695409521734;0.9926523464211312;0.004633558278951195;0.9915372845766811;0.0028671927458353602
Whitespace around a symbol is not followed by whitespace;7794;19;7775;0.4;0.9979343084423915;0.0002024600184508505;0.5736842105263158;0.04965253227398213;0.5774321219715957;0.042837973752365574;0.5748751556646294;0.04274904766941561
'(' is followed by whitespace.;7795;1;7794;0.4;0.9998332264271971;5.8788655483750185e-05;0.0;0.0;0.0;0.0;0.0;0.0
')' is preceded with whitespace.;7795;1;7794;0.4;0.9998203976908275;6.284771629979493e-05;0.0;0.0;0.0;0.0;0.0;0.0
"switch without ""default"" clause.";7794;0;7794;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;7795;11;7784;0.4;0.9982809493264915;0.00010262989095574937;0.4545454545454545;5.551115123125783e-17;0.4048867798867799;0.02583037589605686;0.4278458498023715;0.014504398543598834
Symbol should be on a new line;7794;0;7794;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Overload methods should not be split;7795;1;7794;0.4;0.9998203976908275;6.284771629979493e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty line should be followed by <p> tag on the next line.;7794;2;7792;0.4;0.9994739543238387;3.849114703619038e-05;0.0;0.0;0.0;0.0;0.0;0.0
Top-level class BookmarkStack has to reside in its own source file.;7794;0;7794;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;7794;4;7790;0.4;0.9994611239414933;5.132152938158719e-05;0.25;0.0;0.4666666666666666;0.06666666666666668;0.3238095238095238;0.019047619047619025
Empty catch block.;7794;4;7790;0.4;0.9998845265588916;8.981267641774267e-05;0.9;0.12247448713915891;0.89;0.11135528725660043;0.8880952380952382;0.08810596245319313
'if' construct must use '{}'s.;7794;46;7748;0.4;0.9991275340005131;0.00020528611752630154;0.9217391304347826;0.017391304347826125;0.930543720828099;0.026599193128580927;0.9258748903533697;0.01680749154242969
'CTOR_DEF' should be separated from previous statement.;7795;1;7794;0.4;0.9998717126363055;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;7794;1;7793;0.4;0.9998332050295099;5.879619829295499e-05;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;7795;8;7787;0.4;0.9996023091725466;6.908485961684113e-05;0.85;0.049999999999999996;0.7819444444444443;0.032896442450908364;0.8139705882352942;0.03542408667778209
'protected' modifier out of order with the JLS suggestions.;7795;1;7794;0.4;0.9998717126363055;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';7795;3;7792;0.4;0.9991917896087236;0.0001289272048893075;0.0;0.0;0.0;0.0;0.0;0.0
Javadoc comment has parse error.;7794;2;7792;0.4;0.9992430074416218;0.00012104158496350317;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;7795;1;7794;0.4;0.9998717126363055;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7795;2;7793;0.4;0.9991661321359846;0.00020080148611289076;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;7794;1;7793;0.4;0.9998332050295099;5.879619829295499e-05;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;7795;1;7794;0.4;0.9998203976908275;6.284771629979493e-05;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;7795;1;7794;0.4;0.9998717126363055;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;7795;1;7794;0.4;0.9998717126363055;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;7794;2;7792;0.4;0.9993713112650756;8.981267641774267e-05;0.15;0.22912878474779197;0.075;0.11456439237389598;0.1;0.15275252316519466
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7794;1;7793;0.4;0.9998332050295099;5.879619829295499e-05;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;7794;0;7794;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;7794;0;7794;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant <p> tag.;7794;0;7794;0.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Any;7794;5578;2216;0.5;0.9977675134719014;6.285577990201726e-05;0.9973108641089997;1.1102230246251565e-16;0.9995687718948216;8.798452831548553e-05;0.9984385395394041;4.3893624347544186e-05
'package' should be separated from previous statement.;7794;14;7780;0.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
'{' should be on the previous line;7794;0;7794;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
First sentence of Javadoc is incomplete (period is missing) or not present.;7794;66;7728;0.5;0.9972927893251219;6.909372346847358e-05;0.909090909090909;1.1102230246251565e-16;0.7989758179231863;0.005727048012038382;0.8504730510723919;0.0032450922894196165
Line contains a tab character.;7794;5546;2248;0.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;7794;3071;4723;0.5;0.9909289196818065;0.0004663274787114729;0.9876587430804298;0.0007767411554461908;0.9893024020471668;0.0008639566920134653;0.9884795607534158;0.0005914392108395032
<p> tag should be placed immediately before the first word, with no space after.;7794;11;7783;0.5;0.9992686682063125;0.00014113420579931933;0.8999999999999998;0.027272727272727247;0.6865249946132299;0.049184562149098845;0.7776821326821326;0.033737707098524757
<p> tag should be preceded with an empty line.;7794;10;7784;0.5;0.9992558378239671;0.00013818744693697808;0.9;0.0;0.6560851648351649;0.050358576039388654;0.7578315597446033;0.03384347871232777
'}' should be on the same line as the next part of a multi-block statement;7794;5;7789;0.5;0.9989735694123683;0.00017213764260970595;0.42000000000000004;0.059999999999999984;0.3022222222222222;0.06271629240742259;0.3472327672327672;0.0477087107530217
Wrong lexicographical order for import;7794;8;7786;0.5;0.9994739543238387;3.849114703619038e-05;0.75;0.0;0.7416666666666666;0.025000000000000012;0.7455882352941177;0.013235294117647045
Line is longer than 100 characters;7795;194;7601;0.5;0.9854393842206542;0.0004526562864496841;0.7134020618556701;0.009560431438655351;0.7052550414420814;0.012072247726313661;0.7092190599707744;0.0076475934826852054
Missing a Javadoc comment.;7794;6;7788;0.5;0.9993713112650756;8.981267641774267e-05;0.5;0.0;0.625;0.09013878188659974;0.5527272727272727;0.03539622242533051
Abbreviation in name must contain no more than '2' consecutive capital letters;7795;3;7792;0.5;0.9998075689544581;6.414368184737285e-05;0.6333333333333333;0.09999999999999999;0.8666666666666666;0.16329931618554522;0.7166666666666667;0.09574271077563384
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';7795;7;7788;0.5;0.9992815907633099;0.00015394483643362637;0.5714285714285714;0.0;0.6258730158730159;0.11103410029613169;0.5927106227106226;0.05095195961305001
At-clause should have a non-empty description.;7795;136;7659;0.5;0.9996279666452855;0.00013393593981922715;0.9897058823529413;0.0036021907982105436;0.9889920566766854;0.0049166627059713764;0.9893449588180433;0.003835142844998708
Whitespace around a symbol is not followed by whitespace;7794;19;7775;0.5;0.9979984603541185;0.00022370536020222833;0.5842105263157895;0.0597779825873713;0.5916373654725049;0.05190361459516688;0.586723357249673;0.04938226465705402
'(' is followed by whitespace.;7795;1;7794;0.5;0.9998460551635665;5.131494547789828e-05;0.0;0.0;0.0;0.0;0.0;0.0
')' is preceded with whitespace.;7795;1;7794;0.5;0.9998203976908278;8.50962101438398e-05;0.0;0.0;0.0;0.0;0.0;0.0
"switch without ""default"" clause.";7794;0;7794;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;7795;11;7784;0.5;0.9982809493264913;0.00013082795416532867;0.4545454545454545;5.551115123125783e-17;0.4059274059274059;0.03295000014080322;0.428155467720685;0.018487792252429896
Symbol should be on a new line;7794;0;7794;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Overload methods should not be split;7795;1;7794;0.5;0.9998203976908275;6.284771629979493e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty line should be followed by <p> tag on the next line.;7794;2;7792;0.5;0.9994867847061842;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Top-level class BookmarkStack has to reside in its own source file.;7794;0;7794;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;7794;4;7790;0.5;0.9994611239414933;5.132152938158719e-05;0.25;0.0;0.4666666666666666;0.06666666666666668;0.32380952380952377;0.019047619047619025
Empty catch block.;7794;4;7790;0.5;0.9998845265588916;0.00010657716016059169;0.875;0.125;0.905;0.11715374513859982;0.8853174603174603;0.10447064490208961
'if' construct must use '{}'s.;7794;46;7748;0.5;0.9991018732358224;0.0001622929258490507;0.9304347826086957;0.013043478260869589;0.9189079697558948;0.02109746483132812;0.9244851995543915;0.013228038988430744
'CTOR_DEF' should be separated from previous statement.;7795;1;7794;0.5;0.9998717126363055;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;7794;1;7793;0.5;0.9998588657942007;3.849114703615708e-05;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;7795;8;7787;0.5;0.9995766516998076;5.878865548369931e-05;0.825;0.06123724356957945;0.7773809523809524;0.029346304594419545;0.7991176470588235;0.03288466791808984
'protected' modifier out of order with the JLS suggestions.;7795;1;7794;0.5;0.9998717126363055;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';7795;3;7792;0.5;0.9992046183450931;0.00012569543259952865;0.0;0.0;0.0;0.0;0.0;0.0
Javadoc comment has parse error.;7794;2;7792;0.5;0.9991660251475494;0.00010344184947778758;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;7795;1;7794;0.5;0.9998717126363055;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7795;2;7793;0.5;0.9991148171905067;0.00017636596645116738;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;7794;1;7793;0.5;0.9998332050295099;5.879619829295499e-05;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;7795;1;7794;0.5;0.999833226427197;5.8788655483750185e-05;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;7795;1;7794;0.5;0.9998717126363055;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;7795;1;7794;0.5;0.9998717126363055;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;7794;2;7792;0.5;0.9993969720297665;8.21545321713182e-05;0.2;0.24494897427831783;0.1;0.12247448713915891;0.13333333333333333;0.1632993161855452
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';7794;1;7793;0.5;0.9998075442648192;8.606882130481161e-05;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;7794;0;7794;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;7794;0;7794;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant <p> tag.;7794;0;7794;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Any;15588;11156;4432;1;0.9978958172953554;7.481334224848304e-05;0.9979741842954464;4.3913405213008104e-05;0.9990846858985559;9.656554807322867e-05;0.9985291234444948;5.2244935562632115e-05
'package' should be separated from previous statement.;15588;28;15560;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
'{' should be on the previous line;15588;0;15588;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
First sentence of Javadoc is incomplete (period is missing) or not present.;15588;132;15456;1;0.9970746728252502;0.00010423451892015311;0.8712121212121213;0.006775963568181175;0.8008988927838605;0.007612438963113756;0.8345506295718147;0.00557849056535402
Line contains a tab character.;15588;11092;4496;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;15588;6142;9446;1;0.9938606620477289;0.00022599326345661795;0.99303158580267;0.00037694030943635895;0.991401471770673;0.0004109036704151498;0.9922157852021609;0.0002863493317807847
<p> tag should be placed immediately before the first word, with no space after.;15588;22;15566;1;0.9991916859122402;4.2553564156494657e-05;0.75;0.022727272727272707;0.6997516469038209;0.019089887744537928;0.7236619665666845;0.013578015217996169
<p> tag should be preceded with an empty line.;15588;20;15568;1;0.9995445214267384;3.4546861734248125e-05;0.9;0.0;0.7796442687747035;0.01817752140326787;0.8353971609785564;0.010433591666917392
'}' should be on the same line as the next part of a multi-block statement;15588;10;15578;1;0.9995701821914293;6.447187337132216e-05;0.78;0.040000000000000036;0.6361638361638362;0.04444181074739315;0.7001317523056654;0.03878175611870431
Wrong lexicographical order for import;15588;16;15572;1;0.9993199897356941;6.542236994602156e-05;0.80625;0.01875;0.6331829573934838;0.028892732346993164;0.7091205491205491;0.023762110315492014
Line is longer than 100 characters;15588;387;15201;1;0.9945599178855529;0.0001787065470513901;0.8671834625322997;0.00810562642964244;0.9095140353776779;0.004000290983006462;0.887815267384962;0.004091285124393591
Missing a Javadoc comment.;15588;12;15576;1;0.9994675391326661;7.61761745383326e-05;0.6666666666666667;1.1102230246251565e-16;0.6564768564768565;0.06299539025352902;0.660004459308807;0.032108907414066724
Abbreviation in name must contain no more than '2' consecutive capital letters;15588;5;15583;1;0.9992173466769311;4.800689487779382e-05;0.4;0.0;0.17939393939393938;0.012331509060227768;0.24745098039215688;0.011643163011218453
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';15588;13;15575;1;0.999345650500385;9.855203679584992e-05;0.49230769230769234;0.03768445758127963;0.6493356643356643;0.08059923937185326;0.5578750959185742;0.046554365464188875
At-clause should have a non-empty description.;15588;271;15317;1;0.9997113163972285;6.573614810085097e-05;0.9918819188191883;0.0014760147601475815;0.9915264311956846;0.003298412275186948;0.9917011369948259;0.0018828099159147647
Whitespace around a symbol is not followed by whitespace;15588;38;15550;1;0.9978701565306647;0.00022185805062600644;0.5842105263157895;0.010526315789473674;0.5644733101729251;0.052036802738403366;0.5732479013107913;0.029463545754468978
'(' is followed by whitespace.;15588;1;15587;1;0.9999037721324096;4.303441065244304e-05;0.0;0.0;0.0;0.0;0.0;0.0
')' is preceded with whitespace.;15588;1;15587;1;0.9998845265588914;3.8491147036201494e-05;0.0;0.0;0.0;0.0;0.0;0.0
"switch without ""default"" clause.";15588;0;15588;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;15588;21;15567;1;0.9985694123684885;5.773672055425659e-05;0.5619047619047619;0.019047619047619025;0.47414102564102567;0.01791040324444701;0.5142049542604584;0.01707971744635215
Symbol should be on a new line;15588;0;15588;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Overload methods should not be split;15588;1;15587;1;0.999935848088273;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Empty line should be followed by <p> tag on the next line.;15588;4;15584;1;0.9997947138824737;2.5660764690771386e-05;0.45;0.1;0.6333333333333333;0.06666666666666667;0.5238095238095238;0.09523809523809529
Top-level class BookmarkStack has to reside in its own source file.;15588;0;15588;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;15588;8;15580;1;0.9998332050295099;3.142788995100863e-05;0.8;0.06123724356957945;0.8642857142857142;0.008748177652797088;0.8299999999999998;0.0367423461417477
Empty catch block.;15588;8;15580;1;0.9999486784706184;2.566076469077139e-05;0.9;0.049999999999999996;1.0;0.0;0.9466666666666667;0.026666666666666658
'if' construct must use '{}'s.;15588;92;15496;1;0.9995252758532205;7.143654558414986e-05;0.9804347826086955;0.008134037797334645;0.9415746518357752;0.006620048465756392;0.9605920941340216;0.005956058221142523
'CTOR_DEF' should be separated from previous statement.;15588;1;15587;1;0.999871696176546;9.515266213877565e-05;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;15588;2;15586;1;0.9998652809853734;1.924557351807854e-05;0.1;0.20000000000000004;0.1;0.20000000000000004;0.1;0.20000000000000004
'for' construct must use '{}'s.;15588;15;15573;1;0.9999230177059276;3.849114703620149e-05;0.9199999999999999;0.039999999999999994;1.0;0.0;0.9578817733990148;0.02168187303121361
'protected' modifier out of order with the JLS suggestions.;15588;1;15587;1;0.999935848088273;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';15588;5;15583;1;0.999236592250449;4.4906338208884814e-05;0.2;0.0;0.11305555555555555;0.00887585850481692;0.14424908424908423;0.007240897560768458
Javadoc comment has parse error.;15588;4;15584;1;0.999364896073903;0.00011636102865804193;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;15588;1;15587;1;0.999935848088273;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';15588;3;15585;1;0.9996407492943291;3.142788995100863e-05;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;15588;2;15586;1;0.999871696176546;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;15588;1;15587;1;0.9999294328971002;1.9245573518111846e-05;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;15588;1;15587;1;0.999935848088273;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;15588;1;15587;1;0.9999166025147549;2.939809914652837e-05;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;15588;4;15584;1;0.9997818835001283;5.879619829299375e-05;0.475;0.075;0.6233333333333333;0.173877351409933;0.5325396825396826;0.09839029442883529
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';15588;2;15586;1;0.9996920708237106;3.849114703620149e-05;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;15588;0;15588;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;15588;0;15588;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Redundant <p> tag.;15588;0;15588;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
