rule;n;n_pos;n_neg;subset;acc;acc_std;rec;rec_std;prec;prec_std;fscore;fscore_std
Distance between variable declaration and its first usage is more than '3';15122;2;15120;0.3;0.9997222589604549;2.6451527575721555e-05;0.0;0.0;0.0;0.0;0.0;0.0
Javadoc comment has parse error.;15123;3;15120;0.3;0.999437942207234;3.306222310389684e-05;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;15123;1;15122;0.3;0.9998677511075845;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';15122;1;15121;0.3;0.9999338711810607;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;15122;1;15121;0.3;0.9999140325353789;3.0304031840738945e-05;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;15123;1;15122;0.3;0.9999206506645507;2.644977848307306e-05;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;15123;1;15122;0.3;0.9999338755537922;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;15123;1;15122;0.3;0.9999206506645507;2.644977848307306e-05;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;15122;2;15120;0.3;0.9998677423621215;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';15122;1;15121;0.3;0.999907419653485;4.386489605020379e-05;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;15123;2;15121;0.3;0.9998479137737222;3.0302028003425017e-05;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;15123;2;15121;0.3;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Redundant <p> tag.;15123;1;15122;0.3;0.9999338755537922;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Any;22683;15346;7337;0.4;0.9965436670634394;7.93545827271659e-05;0.9972696468135018;5.412891869489715e-05;0.997620702969775;0.00010179560031824989;0.9974451407813507;5.8575915571191e-05
'package' should be separated from previous statement.;22683;48;22635;0.4;0.9999470969448486;1.763435171717731e-05;0.9958333333333332;0.008333333333333349;0.9795068027210883;0.00017006802721089012;0.9875859106529209;0.004209621993127177
'{' should be on the previous line;22683;740;21943;0.4;0.9997090331966672;4.9091957526147444e-05;0.995945945945946;0.0013513513513513599;0.9951416772775369;0.0013684126220026686;0.9955423601582435;0.0007524189219708031
First sentence of Javadoc is incomplete (period is missing) or not present.;22683;209;22474;0.4;0.9984084997575277;3.662048169515662e-05;0.9349282296650717;0.0023440093232375034;0.896744154978941;0.0021627082916652047;0.9154367911159312;0.0019458605465406667
Line contains a tab character.;22683;15183;7500;0.4;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;22683;9139;13544;0.4;0.9917030375170832;0.00023477541693240974;0.9906007221796695;0.00041938435051399914;0.9888265023276208;0.00045778607201833277;0.9897127077505686;0.00029074481357829583
<p> tag should be placed immediately before the first word, with no space after.;22683;16;22667;0.4;0.9995855927346471;2.9243264033494857e-05;0.8125;0.0;0.6709064327485381;0.02350893558466209;0.7347245564892624;0.013946245212573392
<p> tag should be preceded with an empty line.;22683;115;22568;0.4;0.9987744125556585;9.20540185064492e-05;0.8756521739130436;0.016973235909515782;0.8818554362851113;0.008437642854156612;0.8786463949670207;0.00981544978901876
'}' should be on the same line as the next part of a multi-block statement;22683;93;22590;0.4;0.9991844112330821;0.00010662951657582858;0.9559139784946236;0.010144065733394212;0.8611307675998396;0.02017381324776518;0.9058734310288872;0.011119651665746664
Wrong lexicographical order for import;22683;25;22658;0.4;0.9984261341092449;5.5938709784629745e-05;0.316;0.011999999999999995;0.2986663859767308;0.015376117618973928;0.30689386594824997;0.011704368229518442
Line is longer than 100 characters;22683;589;22094;0.4;0.994471630736675;0.0001218557947457084;0.8899830220713072;0.004605996592954337;0.8963921874951586;0.003355823959469266;0.8931645807347366;0.002453893946597159
Missing a Javadoc comment.;22683;28;22655;0.4;0.9995018295639907;7.390140023031712e-05;0.8821428571428571;0.01636634176769947;0.7567913309018623;0.03618166464799205;0.8142820417355645;0.02431616271794791
Abbreviation in name must contain no more than '2' consecutive capital letters;22683;34;22649;0.4;0.9992769915795969;2.1597581825928372e-05;0.7647058823529411;0.0;0.7559663865546218;0.0107036526575399;0.7602728047740837;0.005429389029186946
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';22683;17;22666;0.4;0.9992637658158092;3.967729136359591e-05;0.5823529411764705;0.017647058823529415;0.508688387635756;0.023543339038754045;0.5426634152949943;0.01636874917368927
At-clause should have a non-empty description.;22683;158;22525;0.4;0.9998765595379802;1.7634351717132904e-05;0.9873417721518989;1.1102230246251565e-16;0.9949044585987261;0.002547770700636942;0.9911070670306341;0.0012617531088868982
Whitespace around a symbol is not followed by whitespace;22683;37;22646;0.4;0.998412908345457;0.00010053127232722162;0.5837837837837838;0.013240485096125316;0.5130611770696607;0.027926083528717897;0.5458250457864705;0.019092853585445782
'(' is followed by whitespace.;22683;15;22668;0.4;0.9999735484724243;2.1597581825873986e-05;1.0;0.0;0.9625;0.030618621784789725;0.9806451612903226;0.0158031596308592
')' is preceded with whitespace.;22683;15;22668;0.4;0.9999911828241416;1.7634351717132904e-05;1.0;0.0;0.9875;0.025;0.9935483870967744;0.0129032258064516
"switch without ""default"" clause.";22683;1;22682;0.4;0.9998809681259093;4.43057603540901e-05;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;22683;18;22665;0.4;0.9990786051227791;6.37342163505752e-05;0.4111111111111111;0.027216552697590855;0.4194702442380461;0.039057308777851886;0.4149653014358897;0.03142202861225678
Symbol should be on a new line;22683;28;22655;0.4;0.9989683904245471;6.886434489182324e-05;0.6321428571428571;0.03928571428571431;0.5747681015221338;0.024098653999409966;0.6017525986738699;0.02832980296762049
Overload methods should not be split;22683;6;22677;0.4;0.9995150553277785;5.216311584093651e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty line should be followed by <p> tag on the next line.;22683;6;22677;0.4;0.9996076356742936;3.086011550500003e-05;0.16666666666666669;2.7755575615628914e-17;0.21000000000000002;0.04229525846816506;0.18434343434343434;0.013410018229648237
Top-level class BookmarkStack has to reside in its own source file.;22683;1;22682;0.4;0.9999118282414143;2.7882358243355745e-05;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;22683;6;22677;0.4;0.9998633337741921;1.3225763787849676e-05;0.6666666666666667;1.1102230246251565e-16;0.7866666666666667;0.04000000000000002;0.7212121212121212;0.018181818181818164
Empty catch block.;22683;5;22678;0.4;0.9998986024776265;3.443217244592726e-05;0.6599999999999999;0.09165151389911683;0.8550000000000001;0.11926860441876562;0.741111111111111;0.08660966786624488
'if' construct must use '{}'s.;22683;46;22637;0.4;0.9994621522726271;4.74819451319113e-05;0.9217391304347826;0.01064995540340517;0.8318923560716014;0.019257660459814144;0.8743261955788982;0.009813427513750762
'CTOR_DEF' should be separated from previous statement.;22683;1;22682;0.4;0.9999294625931316;2.9243264033494857e-05;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;22683;1;22682;0.4;0.9999470969448486;1.7634351717177312e-05;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;22683;8;22675;0.4;0.9999559141207073;1.1102230246251565e-16;0.875;0.0;1.0;0.0;0.9333333333333333;0.0
'protected' modifier out of order with the JLS suggestions.;22683;1;22682;0.4;0.9999559141207073;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';22683;3;22680;0.4;0.99969139884495;4.408587929285446e-05;0.06666666666666667;0.13333333333333333;0.045;0.09069178573608527;0.05357142857142858;0.10744006397493804
Javadoc comment has parse error.;22683;4;22679;0.4;0.9996825816690913;2.6451527575699352e-05;0.025;0.07500000000000001;0.02;0.06;0.022222222222222223;0.06666666666666668
GenericWhitespace '>' is followed by whitespace.;22683;1;22682;0.4;0.9999118282414143;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';22683;2;22681;0.4;0.9998677423621215;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;22683;1;22682;0.4;0.9999470969448486;1.763435171717731e-05;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;22683;1;22682;0.4;0.9999426883569195;2.020268789385988e-05;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;22683;1;22682;0.4;0.9999559141207073;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;22683;1;22682;0.4;0.9999030110655559;3.2990851181725636e-05;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;22683;3;22680;0.4;0.999907419653485;1.3225763787849676e-05;0.6333333333333333;0.09999999999999999;0.65;0.04999999999999999;0.64;0.07999999999999999
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';22683;1;22682;0.4;0.9999250540052023;2.020268789385988e-05;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;22683;2;22681;0.4;0.9998986024776265;2.0202687893809003e-05;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;22683;2;22681;0.4;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Redundant <p> tag.;22683;1;22682;0.4;0.9999559141207073;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Any;22683;15346;7337;0.5;0.9965613014151569;0.00011829482753603068;0.9972500977453407;7.599311735756545e-05;0.9976661865593057;0.00013586370284427772;0.997458094266263;8.735496137771282e-05
'package' should be separated from previous statement.;22683;48;22635;0.5;0.9999470969448486;1.763435171717731e-05;0.9958333333333332;0.008333333333333349;0.9795068027210883;0.00017006802721089012;0.9875859106529209;0.004209621993127177
'{' should be on the previous line;22683;740;21943;0.5;0.9996825816690913;6.172023101000004e-05;0.9955405405405406;0.0012162162162162248;0.9947375367144797;0.0017420459793175997;0.9951375006951866;0.0009435703093034952
First sentence of Javadoc is incomplete (period is missing) or not present.;22683;209;22474;0.5;0.9984614028126793;7.749590367786986e-05;0.9358851674641148;0.0023440093232375034;0.9009989744579927;0.006031222495912367;0.9181036042040557;0.003915907373613935
Line contains a tab character.;22683;15183;7500;0.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;22683;9139;13544;0.5;0.9918132522153155;0.0002096282401440376;0.9905460115986433;0.0005668818841006095;0.9891502739753003;0.0005472328165170688;0.9898474054401417;0.00026000079735627473
<p> tag should be placed immediately before the first word, with no space after.;22683;16;22667;0.5;0.9995944099105056;3.29908511817375e-05;0.825;0.024999999999999998;0.6741520467836258;0.02381531829415541;0.7416700734347794;0.01891857787381659
<p> tag should be preceded with an empty line.;22683;115;22568;0.5;0.998721509500507;0.00010432623168184956;0.8713043478260868;0.01815705479810532;0.8759302389786752;0.00921323847687965;0.8735125347637173;0.011010857806790548
'}' should be on the same line as the next part of a multi-block statement;22683;93;22590;0.5;0.9991447339417183;0.0001028250565594474;0.956989247311828;0.009617496677418466;0.8527945863905643;0.016929879584277052;0.9017986936802483;0.011140357569076864
Wrong lexicographical order for import;22683;25;22658;0.5;0.9984261341092449;7.390140023029064e-05;0.31999999999999995;5.551115123125783e-17;0.3008808221042104;0.020050533079897608;0.30981256027648924;0.010333278546668151
Line is longer than 100 characters;22683;589;22094;0.5;0.9944231362694529;0.00012193551722380269;0.8881154499151103;0.004325208557846173;0.8962184549703116;0.004860839191100088;0.8921305524052062;0.002249280767522489
Missing a Javadoc comment.;22683;28;22655;0.5;0.9994974209760615;6.886434489183461e-05;0.8642857142857142;0.021428571428571463;0.7626655285433013;0.03608333983255059;0.8097434576646844;0.022724199716105863
Abbreviation in name must contain no more than '2' consecutive capital letters;22683;34;22649;0.5;0.9992814001675263;3.96772913635959e-05;0.7647058823529411;0.0;0.7585374755962991;0.01982533306815793;0.7614789043456448;0.010011237529786093
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';22683;17;22666;0.5;0.9992725829916678;6.900531606268595e-05;0.5705882352941176;0.026956327617387303;0.516422735760971;0.04336044393629558;0.5411031843229985;0.02867011673201572
At-clause should have a non-empty description.;22683;158;22525;0.5;0.9998809681259093;2.0202687893809003e-05;0.9873417721518989;1.1102230246251565e-16;0.9955414012738855;0.0029188380222648657;0.9914225053078557;0.0014455197824550174
Whitespace around a symbol is not followed by whitespace;22683;37;22646;0.5;0.9984040911695983;0.00011291494489146383;0.5837837837837838;0.013240485096125316;0.5112512530915339;0.029696594365901673;0.5445660007456066;0.017938893616639435
'(' is followed by whitespace.;22683;15;22668;0.5;0.9999823656482828;2.1597581825873982e-05;1.0;0.0;0.975;0.030618621784789725;0.9870967741935484;0.0158031596308592
')' is preceded with whitespace.;22683;15;22668;0.5;0.9999867742362121;2.0202687893809003e-05;1.0;0.0;0.98125;0.028641098093473996;0.9903225806451612;0.014782502241793019
"switch without ""default"" clause.";22683;1;22682;0.5;0.9998721509500508;5.0071933569620287e-05;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;22683;18;22665;0.5;0.999043336419345;0.00010986144508554738;0.3833333333333333;0.04614791034954486;0.39996108810350295;0.06134557719204804;0.3895304805831121;0.046379636202667426
Symbol should be on a new line;22683;28;22655;0.5;0.9990257020676279;9.748862314286753e-05;0.6357142857142857;0.044607128559988586;0.6001725214697963;0.039480108878221634;0.616887073741985;0.037863757813025936
Overload methods should not be split;22683;6;22677;0.5;0.9995370982674251;4.517458345880149e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty line should be followed by <p> tag on the next line.;22683;6;22677;0.5;0.9995944099105056;2.6451527575743757e-05;0.16666666666666669;2.7755575615628914e-17;0.195;0.023629078131263047;0.17909090909090908;0.009720615110512391
Top-level class BookmarkStack has to reside in its own source file.;22683;1;22682;0.5;0.999925054005202;2.020268789385988e-05;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;22683;6;22677;0.5;0.9998721509500508;1.3225763787849676e-05;0.6666666666666667;1.1102230246251565e-16;0.8200000000000001;0.059999999999999984;0.7345454545454546;0.021818181818181858
Empty catch block.;22683;5;22678;0.5;0.9998986024776263;2.0202687893809003e-05;0.6599999999999999;0.09165151389911683;0.865;0.11191514642799695;0.7399999999999999;0.05228129047119385
'if' construct must use '{}'s.;22683;46;22637;0.5;0.9994709694484858;3.414877526083861e-05;0.9152173913043476;0.006521739130434812;0.8388981900452489;0.013879577151444843;0.8753126804571357;0.007175420642334036
'CTOR_DEF' should be separated from previous statement.;22683;1;22682;0.5;0.9999162368293435;2.3740972565971114e-05;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;22683;1;22682;0.5;0.9999426883569195;2.8228736222888925e-05;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;22683;8;22675;0.5;0.9999559141207073;1.1102230246251565e-16;0.875;0.0;1.0;0.0;0.9333333333333333;0.0
'protected' modifier out of order with the JLS suggestions.;22683;1;22682;0.5;0.9999559141207073;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';22683;3;22680;0.5;0.9996958074328791;3.662048169515662e-05;0.1;0.15275252316519466;0.056666666666666664;0.08698658900466592;0.07222222222222222;0.11055415967851333
Javadoc comment has parse error.;22683;4;22679;0.5;0.9996605387294449;3.967729136354903e-05;0.15;0.1224744871391589;0.11833333333333333;0.09900897826852764;0.13166666666666668;0.10829913990288059
GenericWhitespace '>' is followed by whitespace.;22683;1;22682;0.5;0.9999118282414143;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';22683;2;22681;0.5;0.9998677423621215;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;22683;1;22682;0.5;0.9999382797689901;2.1597581825928372e-05;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;22683;1;22682;0.5;0.9999338711810608;2.2042939646471638e-05;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;22683;1;22682;0.5;0.9999559141207073;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;22683;1;22682;0.5;0.9998986024776265;2.0202687893809003e-05;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;22683;3;22680;0.5;0.999907419653485;1.3225763787849676e-05;0.6333333333333334;0.1;0.65;0.04999999999999999;0.64;0.07999999999999997
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';22683;1;22682;0.5;0.9999470969448486;1.763435171717731e-05;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;22683;2;22681;0.5;0.9998986024776265;2.0202687893809003e-05;0.0;0.0;0.0;0.0;0.0;0.0
'METHOD_DEF' should be separated from previous statement.;22683;2;22681;0.5;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Redundant <p> tag.;22683;1;22682;0.5;0.9999559141207073;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Any;45365;30692;14673;1;0.9969491899041112;6.914752404435418e-05;0.9976182718623747;3.0737590030168374e-05;0.9978718769002878;9.205481558259789e-05;0.997745056157204;5.102685791415503e-05
'package' should be separated from previous statement.;45365;95;45270;1;0.9999338697233549;1.1102230246251565e-16;0.9894736842105264;1.1102230246251565e-16;0.9791666666666666;0.0;0.9842931937172775;0.0
'{' should be on the previous line;45365;1479;43886;1;0.9998368786509424;3.4432931448968254e-05;0.9980392156862745;0.0006378621455075846;0.9969610544149947;0.0006904293733140698;0.9974996799685881;0.0005277410816633096
First sentence of Javadoc is incomplete (period is missing) or not present.;45365;417;44948;1;0.9987699768544033;3.386375288382712e-05;0.9628297362110312;0.002210921932204515;0.9088016649402217;0.003691325187016049;0.9350285451675013;0.0016702500531600066
Line contains a tab character.;45365;30366;14999;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Incorrect indentation level;45365;18277;27088;1;0.995101950843161;0.00014780605854063336;0.994687311922088;0.00024401272770122474;0.9931658091485579;0.0001732188391280187;0.9939259671326045;0.0001835250015218555
<p> tag should be placed immediately before the first word, with no space after.;45365;31;45334;1;0.9997134354678717;3.2695683840387336e-05;0.7903225806451613;0.026007283059027577;0.7909221946944417;0.029365961595121694;0.7903679605986587;0.02347184463462912
<p> tag should be preceded with an empty line.;45365;230;45135;1;0.9990829934971895;5.1413661587986466e-05;0.9;0.005499613322031959;0.9176144817460594;0.007800593386554766;0.9086994338578649;0.004973849623301434
'}' should be on the same line as the next part of a multi-block statement;45365;186;45179;1;0.9992196627355892;2.6452110658015117e-05;0.956989247311828;0.0024043741693546106;0.8666148825593238;0.004015424777457279;0.9095592393560861;0.0029469434449989986
Wrong lexicographical order for import;45365;49;45316;1;0.9985142731180424;2.0203133230237704e-05;0.30612244897959184;0.0;0.3100271385149805;0.005798543523787185;0.3080353158132981;0.002880339944365893
Line is longer than 100 characters;45365;1178;44187;1;0.9972732282596715;8.875045581041189e-05;0.940237691001698;0.0022523767676437354;0.9540963687091913;0.002813401885419504;0.9471125525535242;0.0016988599736878689
Missing a Javadoc comment.;45365;56;45309;1;0.9993056320952276;1.4787179394867472e-05;0.7214285714285713;0.008748177652797033;0.717692251789348;0.008212688372717356;0.7194987363769385;0.005564620881908589
Abbreviation in name must contain no more than '2' consecutive capital letters;45365;68;45297;1;0.9993342885484404;2.7532229685436892e-05;0.7941176470588235;0.0;0.7694774529530122;0.013866913358625877;0.7815403621567489;0.0071084026113944505
Member name must match pattern '^[a-z][a-z0-9][a-zA-Z0-9]*$';45365;33;45332;1;0.9996627355891106;2.2153368502431514e-05;0.7575757575757576;0.0;0.7747317218676326;0.023727029076088778;0.765876691716244;0.011690945110449841
At-clause should have a non-empty description.;45365;315;45050;1;0.9998897828722585;1.7074764008421377e-05;0.9946031746031746;0.0014547859349066106;0.9895779259673361;0.0014378185891612803;0.9920835924491966;0.001225643032214373
Whitespace around a symbol is not followed by whitespace;45365;73;45292;1;0.9988162680480546;8.540227324067086e-05;0.6410958904109589;0.01817328652249533;0.6317828821075486;0.03429314890954118;0.6357579243175981;0.01834509548642901
'(' is followed by whitespace.;45365;29;45336;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
')' is preceded with whitespace.;45365;30;45335;1;0.9999537088063486;6.613027664503778e-06;0.9633333333333333;0.009999999999999998;0.9665517241379311;0.0003448275862068861;0.9649152542372882;0.005254237288135555
"switch without ""default"" clause.";45365;1;45364;1;0.9999779565744517;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Whitespace around a symbol is not preceded by whitespace;45365;35;45330;1;0.9994180535655242;4.319611582115521e-05;0.6428571428571429;0.019166296949998204;0.6201298968829457;0.03277085934564349;0.6305924939529821;0.017980502889985178
Symbol should be on a new line;45365;55;45310;1;0.9992461148462471;5.10342197852654e-05;0.6581818181818182;0.025454545454545462;0.7016924186220207;0.02263476662346264;0.6790983270024795;0.022278567577130953
Overload methods should not be split;45365;11;45354;1;0.9996296704507881;2.3741495898278945e-05;0.0;0.0;0.0;0.0;0.0;0.0
Empty line should be followed by <p> tag on the next line.;45365;11;45354;1;0.9998170395679489;1.9839082993511336e-05;0.5454545454545453;1.1102230246251565e-16;0.6512121212121211;0.062869842372077;0.5922898154477101;0.026123124964097088
Top-level class BookmarkStack has to reside in its own source file.;45365;1;45364;1;0.9999779565744517;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'static' modifier out of order with the JLS suggestions.;45365;11;45354;1;0.9999559131489034;1.1102230246251565e-16;0.8181818181818181;1.1102230246251565e-16;1.0;0.0;0.9;0.0
Empty catch block.;45365;9;45356;1;0.9999537088063486;6.613027664503778e-06;0.7666666666666666;0.03333333333333335;1.0;0.0;0.8675;0.02250000000000002
'if' construct must use '{}'s.;45365;92;45273;1;0.999801609170065;3.414952801681409e-05;0.9771739130434781;0.010254327317452823;0.9287719714194891;0.009331880319090888;0.9523289902349322;0.008219150447882727
'CTOR_DEF' should be separated from previous statement.;45365;1;45364;1;0.9999779565744517;0.0;0.0;0.0;0.0;0.0;0.0;0.0
'else' construct must use '{}'s.;45365;2;45363;1;0.9999470957786839;1.07990289552956e-05;0.0;0.0;0.0;0.0;0.0;0.0
'for' construct must use '{}'s.;45365;15;45350;1;0.9999801609170064;6.613027664503778e-06;0.9400000000000001;0.019999999999999997;1.0;0.0;0.9689655172413794;0.010344827586206884
'protected' modifier out of order with the JLS suggestions.;45365;1;45364;1;0.9999779565744517;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Distance between variable declaration and its first usage is more than '3';45365;5;45360;1;0.9997266615232008;2.8229358480911256e-05;0.2;0.0;0.10845238095238094;0.01547725881538451;0.14000646412411116;0.012667865733928372
Javadoc comment has parse error.;45365;7;45358;1;0.9996142400529042;2.8315292799851702e-05;0.0;0.0;0.0;0.0;0.0;0.0
GenericWhitespace '>' is followed by whitespace.;45365;1;45364;1;0.9999559131489034;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Local variable name must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';45365;3;45362;1;0.9998479003637165;1.5430397883842152e-05;0.0;0.0;0.0;0.0;0.0;0.0
Each variable declaration must be in its own statement.;45365;2;45363;1;0.9999338697233549;1.1102230246251565e-16;0.0;0.0;0.0;0.0;0.0;0.0
Catch parameter name 'eMissingResource' must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$'.;45365;1;45364;1;0.9999691392042325;1.4621954327599537e-05;0.0;0.0;0.0;0.0;0.0;0.0
'public' modifier out of order with the JLS suggestions.;45365;1;45364;1;0.9999779565744517;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Array brackets at illegal position.;45365;1;45364;1;0.9999625261765679;1.4114679240466031e-05;0.0;0.0;0.0;0.0;0.0;0.0
At-clauses have to appear in the order '[@param, @return, @throws, @deprecated]'.;45365;5;45360;1;0.999854513391381;2.0203133230283735e-05;0.38;0.06;0.35666666666666663;0.07000000000000002;0.3672727272727273;0.06392143938635256
Parameter must match pattern '^[a-z]([a-z0-9][a-zA-Z0-9]*)?$';45365;2;45363;1;0.9999008045850326;1.1021712774172965e-05;0.0;0.0;0.0;0.0;0.0;0.0
Single-line Javadoc comment should be multi-line.;45365;4;45361;1;0.9999977956574451;6.613027664503778e-06;0.975;0.075;1.0;0.0;0.9857142857142858;0.04285714285714287
'METHOD_DEF' should be separated from previous statement.;45365;4;45361;1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
Redundant <p> tag.;45365;1;45364;1;0.9999669348616773;1.1021712774172965e-05;0.0;0.0;0.0;0.0;0.0;0.0
